Deudor;Población;Frecuencia de visita;Desde centro;Oficina de ventas;Denominación Gr#Clientes 5;Denominación Gr#Clientes 4
3022028;CARTAGENA DE INDIAS;5;6038;Barranquilla;MODERNO;ORO
3022044;SAN JUAN NEPOMUCENO;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3022062;CIÉNAGA;5;6033;Barranquilla;SUP. INDEPENDIENTE;SI GOLD
3022072;BARANOA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022078;RIOHACHA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022079;MAICAO;5;6033;Barranquilla;VETERINARIA;PLATINUM
3022089;MONTERÍA;2;6033;Barranquilla;DT;ORO
3022094;SANTO TOMÁS;5;6033;Barranquilla;SUP. INDEPENDIENTE;SI GOLD
3022111;VALLEDUPAR;5;6033;Barranquilla;MODERNO;ORO
3022120;SAN MARCOS;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022157;SAN PEDRO;5;6033;Barranquilla;MAYORISTAS;PLATA
3022177;CARTAGENA DE INDIAS;2;6038;Barranquilla;DI MULTIEMPRESA;ORO
3022193;AGUSTÍN CODAZZI;5;6033;Barranquilla;AGROPUNTOS;CLASSIC
3022195;BARRANQUILLA;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3022232;COROZAL;5;6033;Barranquilla;SUP. INDEPENDIENTE;SUPERETE
3022238;CARTAGENA DE INDIAS;2;6033;Barranquilla;MAYORISTAS;ORO
3022245;SANTA MARTA;5;6038;Barranquilla;MAYORISTAS;ORO
3022255;VALLEDUPAR;5;6003;Barranquilla;MAYORISTAS;ORO
3022259;BARRANQUILLA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022269;BARRANQUILLA;5;6033;Barranquilla;MAYORISTAS;PLATA
3022270;BARRANQUILLA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022293;VALLEDUPAR;5;6033;Barranquilla;MAYORISTAS;PLATA
3022298;VALLEDUPAR;5;6033;Barranquilla;VETERINARIA;CLASSIC
3022310;MONTERÍA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022324;SAHAGÚN;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3022328;SAHAGÚN;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022338;SAN JUAN DEL CESAR;5;6033;Barranquilla;SUP. INDEPENDIENTE;MINIMERCADO
3022346;LA JAGUA DE IBIRICO;5;6033;Barranquilla;MAYORISTAS;PLATA
3022366;VALLEDUPAR;2;6033;Barranquilla;MAYORISTAS;PLATA
3022374;COROZAL;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3022389;MONTERÍA;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3022399;GALAPA;5;6033;Barranquilla;TIENDAS DE DESCTO.;PLATA
3022402;VALLEDUPAR;5;6033;Barranquilla;CAD. REGIONALES;ORO
3022415;SINCELEJO;5;6033;Barranquilla;SUP. INDEPENDIENTE;MINIMERCADO
3022420;CARTAGENA DE INDIAS;2;6038;Barranquilla;DI MULTIEMPRESA;ORO
3022431;VALLEDUPAR;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022443;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022444;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022447;BARRANQUILLA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022449;MONTERÍA;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3022455;CARTAGENA DE INDIAS;5;6033;Barranquilla;SUP. INDEPENDIENTE;SUPERETE
3022459;BARRANQUILLA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022463;SOLEDAD;5;6033;Barranquilla;SUP. INDEPENDIENTE;SI GOLD
3022464;BARRANQUILLA;5;6033;Barranquilla;SUP. INDEPENDIENTE;SUPERETE
3022465;BARRANQUILLA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022470;MONTERÍA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022483;CARTAGENA DE INDIAS;5;6033;Barranquilla;SUP. INDEPENDIENTE;SEGMENTO 1
3022490;BARRANQUILLA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022492;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;PLATA
3022493;CARTAGENA DE INDIAS;5;6033;Barranquilla;SUP. INDEPENDIENTE;MINIMERCADO
3022500;CARTAGENA DE INDIAS;5;6033;Barranquilla;SUP. INDEPENDIENTE;SUPERETE
3022505;SOLEDAD;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022507;BARRANQUILLA;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3022508;BARRANQUILLA;5;6033;Barranquilla;SUP. INDEPENDIENTE;SUPERETE
3022516;PLANETA RICA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022520;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;PLATA
3022522;MONTERÍA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022524;CERETÉ;5;6033;Barranquilla;MAYORISTAS;PLATA
3022528;CARTAGENA DE INDIAS;5;6033;Barranquilla;SUP. INDEPENDIENTE;MINIMERCADO
3022529;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022544;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;PLATA
3022546;PLANETA RICA;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3022552;MAGANGUÉ;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022556;CAUCASIA;5;6033;Barranquilla;MAYORISTAS;PLATA
3022561;CARTAGENA DE INDIAS;5;6033;Barranquilla;SUP. INDEPENDIENTE;MINIMERCADO
3022571;MONTERÍA;5;6033;Barranquilla;SUP. INDEPENDIENTE;SEGMENTO 1
3022578;COROZAL;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022580;SABANAGRANDE;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022591;MONTERÍA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022600;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;PLATA
3022603;LORICA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022610;MONTERÍA;5;6033;Barranquilla;VETERINARIA;CLASSIC
3022619;TURBACO;2;6033;Barranquilla;MAYORISTAS;PLATA
3022625;COROZAL;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022639;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022642;SINCELEJO;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3022643;CARTAGENA DE INDIAS;5;6033;Barranquilla;SUP. INDEPENDIENTE;MINIMERCADO
3022647;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022652;LORICA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022661;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022662;CARTAGENA DE INDIAS;2;6033;Barranquilla;MAYORISTAS;ORO
3022663;CARTAGENA DE INDIAS;5;6033;Barranquilla;SUP. INDEPENDIENTE;SEGMENTO 1
3022674;LORICA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022678;SOLEDAD;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022684;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022685;ARJONA;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3022686;EL CARMEN DE BOLÍVAR;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3022688;EL CARMEN DE BOLÍVAR;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022695;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022696;EL COPEY;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022702;MONTERÍA;2;6038;Barranquilla;DI MULTIEMPRESA;ORO
3022707;SANTA MARTA;5;6033;Barranquilla;AGROPUNTOS;CLASSIC
3022722;BARRANQUILLA;5;6033;Barranquilla;AGROPUNTOS;CLASSIC
3022723;BARRANQUILLA;5;6033;Barranquilla;AGROPUNTOS;ORO
3022749;MAICAO;5;6033;Barranquilla;MAYORISTAS;PLATA
3022769;CERETÉ;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022838;MONTERÍA;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3022854;MONTERÍA;5;6033;Barranquilla;CAD. REGIONALES;ORO
3022870;BARRANQUILLA;5;6033;Barranquilla;SUP. INDEPENDIENTE;SUPERETE
3022882;SOLEDAD;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022898;BARRANQUILLA;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3022918;SOLEDAD;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022935;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3022936;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022939;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022944;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022945;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022947;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022955;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022964;MONTERÍA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022977;AGUSTÍN CODAZZI;5;6033;Barranquilla;MAYORISTAS;PLATA
3022986;CLEMENCIA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3022991;TURBANÁ;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3023013;ARJONA;5;6033;Barranquilla;MAYORISTAS;PLATA
3023014;ARJONA;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3023027;EL CARMEN DE BOLÍVAR;5;6033;Barranquilla;AGROPUNTOS;CLASSIC
3023039;PLATO;5;6033;Barranquilla;AGROPUNTOS;CLASSIC
3023044;ARIGUANÍ;5;6033;Barranquilla;VETERINARIA;CLASSIC
3023047;CHIMICHAGUA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023048;CHIMICHAGUA;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3023059;SAN JACINTO;5;6033;Barranquilla;MAYORISTAS;PLATA
3023069;EL BANCO;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023075;EL BANCO;5;6033;Barranquilla;AGROPUNTOS;CLASSIC
3023091;CIÉNAGA;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3023094;BOGOTÁ D.C.;5;6038;Bogota;SUP. INDEPENDIENTE;SI GOLD
3023105;MONTERÍA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023129;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;PLATA
3023135;SOLEDAD;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023136;MOMPÓS;5;6033;Barranquilla;AGROPUNTOS;CLASSIC
3023142;SABANALARGA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023146;SABANALARGA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023157;PELAYA;5;6034;Santanderes;MAYORISTAS;SEGMENTO 1
3023162;SAN PELAYO;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023168;LORICA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023197;POLONUEVO;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023208;LORICA;5;6033;Barranquilla;MAYORISTAS;PLATA
3023222;CHIMICHAGUA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023223;URIBIA;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3023229;URIBIA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023234;SAN ESTANISLAO;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023235;EL CARMEN DE BOLÍVAR;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3023246;CHIMICHAGUA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023254;OVEJAS;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3023259;PELAYA;5;6034;Santanderes;MAYORISTAS;SEGMENTO 1
3023267;MONTERÍA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023268;RIOHACHA;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3023274;ZONA BANANERA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023275;ARIGUANÍ;5;6033;Barranquilla;MAYORISTAS;PLATA
3023282;VALLEDUPAR;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023284;VALLEDUPAR;5;6033;Barranquilla;AGROPUNTOS;CLASSIC
3023288;VALLEDUPAR;2;6033;Barranquilla;MAYORISTAS;ORO
3023296;FONSECA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023301;RIOHACHA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023306;RIOHACHA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023307;RIOHACHA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023326;CHINÚ;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023339;MONTERÍA;5;6033;Barranquilla;CAD. REGIONALES;ORO
3023346;BARRANQUILLA;5;6033;Barranquilla;MAYORISTAS;PLATA
3023350;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;PLATA
3023352;MONTERÍA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023372;CARTAGENA DE INDIAS;5;6033;Barranquilla;SUP. INDEPENDIENTE;SI GOLD
3023373;FONSECA;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3023388;CARTAGENA DE INDIAS;5;6033;Barranquilla;AGROPUNTOS;CLASSIC
3023389;EL CARMEN DE BOLÍVAR;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3023391;BARRANQUILLA;5;6033;Barranquilla;SUP. INDEPENDIENTE;MINIMERCADO
3023399;PUERTO COLOMBIA;5;6033;Barranquilla;AGROPUNTOS;ORO
3023406;CARTAGENA DE INDIAS;5;6033;Barranquilla;SUP. INDEPENDIENTE;SUPERETE
3023411;CIÉNAGA DE ORO;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023413;COVEÑAS;5;6033;Barranquilla;SUP. INDEPENDIENTE;SI GOLD
3023414;BARRANQUILLA;2;6033;Barranquilla;DI ESPECIALIZADO;CLASSIC
3023416;SANTA MARTA;2;6038;Barranquilla;MODELO TAT;ORO
3023503;SOLEDAD;5;6033;Barranquilla;CAD. REGIONALES;ORO
3023527;BARRANQUILLA;5;6033;Barranquilla;AGROPUNTOS;ORO
3023528;BARRANQUILLA;5;6033;Barranquilla;AGROPUNTOS;CLASSIC
3023535;MALAMBO;5;6033;Barranquilla;MAYORISTAS;PLATA
3023544;GALAPA;2;6038;Barranquilla;MODELO TAT;ORO
3023548;CARTAGENA DE INDIAS;2;6038;Barranquilla;MODELO TAT;ORO
3023549;BARRANQUILLA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023552;VALLEDUPAR;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3023553;VALLEDUPAR;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3023566;BOSCONIA;5;6003;Barranquilla;DI MULTIEMPRESA;ORO
3023568;VALLEDUPAR;5;6033;Barranquilla;MAYORISTAS;PLATA
3023571;VALLEDUPAR;2;6033;Barranquilla;MAYORISTAS;ORO
3023588;VALLEDUPAR;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023592;COROZAL;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3023594;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;PLATA
3023596;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023598;MONTERÍA;2;6038;Barranquilla;DI MULTIEMPRESA;ORO
3023599;SANTIAGO DE TOLÚ;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023600;VALLEDUPAR;2;6033;Barranquilla;MAYORISTAS;ORO
3023602;MONTERÍA;2;6038;Barranquilla;MODELO TAT;ORO
3023612;CHIBOLO;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023614;APARTADÓ;3;6032;Antioquia;SUP. INDEPENDIENTE;MINIMERCADO
3023616;MONTERÍA;5;6033;Barranquilla;TIENDAS DE DESCTO.;PLATA
3023626;SAHAGÚN;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3023628;ENVIGADO;5;6032;Antioquia;AGROPUNTOS;PLATINUM
3023636;SAN ALBERTO;5;6034;Santanderes;AGROPUNTOS;CLASSIC
3023641;EL CARMEN DE BOLÍVAR;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023642;VALLEDUPAR;5;6033;Barranquilla;MAYORISTA ESPEC.;CLASSIC
3023646;CERETÉ;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023648;CARTAGENA DE INDIAS;5;6033;Barranquilla;SUP. INDEPENDIENTE;SEGMENTO 1
3023650;BARRANQUILLA;5;6033;Barranquilla;SUP. INDEPENDIENTE;SI GOLD
3023655;VALLEDUPAR;5;6038;Barranquilla;DT;ORO
3023656;SOLEDAD;5;6033;Barranquilla;SUP. INDEPENDIENTE;SUPERETE
3023659;SOLEDAD;5;6033;Barranquilla;MAYORISTAS;PLATA
3023660;CARTAGENA DE INDIAS;5;6033;Barranquilla;SUP. INDEPENDIENTE;SUPERETE
3023662;SOLEDAD;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3023663;SINCELEJO;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3023664;MONTERÍA;5;6033;Barranquilla;VETERINARIA;CLASSIC
3023667;SAHAGÚN;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3023670;SOLEDAD;2;6003;Barranquilla;DI ESPECIALIZADO;CLASSIC
3023671;SANTA MARTA;5;6033;Barranquilla;MAYORISTAS;ORO
3023673;BARRANQUILLA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023674;MONTERÍA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023680;SANTA MARTA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023692;PUERTO COLOMBIA;5;6033;Barranquilla;CAD. REGIONALES;ORO
3023696;COROZAL;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023700;COROZAL;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023701;PALMAR DE VARELA;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3023702;MAGANGUÉ;5;6033;Barranquilla;SUP. INDEPENDIENTE;SUPERETE
3023708;VALLEDUPAR;2;6033;Barranquilla;MAYORISTAS;ORO
3023709;SANTA MARTA;5;6033;Barranquilla;MAYORISTAS;PLATA
3023710;MONTERÍA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023717;BARRANQUILLA;5;6033;Barranquilla;SUP. INDEPENDIENTE;MINIMERCADO
3023723;VALLEDUPAR;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3023730;PIVIJAY;5;6033;Barranquilla;MAYORISTA ESPEC.;ORO
3023734;BECERRIL;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023740;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023741;VALLEDUPAR;5;6003;Barranquilla;MAYORISTAS;ORO
3023749;EL PASO;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023750;PLATO;5;6033;Barranquilla;AGROPUNTOS;CLASSIC
3023753;RIOHACHA;5;6038;Barranquilla;DI MULTIEMPRESA;ORO
3023754;SOLEDAD;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023756;SOLEDAD;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023760;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023763;TOLÚ VIEJO;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023764;SAN JUAN NEPOMUCENO;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023766;SANTA ANA;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3023773;BECERRIL;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023779;MAGANGUÉ;2;6038;Barranquilla;DI MULTIEMPRESA;ORO
3023782;SOLEDAD;5;6033;Barranquilla;SUP. INDEPENDIENTE;MINIMERCADO
3023783;GALAPA;2;6038;Barranquilla;DI MULTIEMPRESA;ORO
3023789;SINCELEJO;5;6033;Barranquilla;AGROPUNTOS;CLASSIC
3023791;URIBIA;5;6033;Barranquilla;MAYORISTAS;PLATA
3023794;SANTO TOMÁS;5;6033;Barranquilla;SUP. INDEPENDIENTE;MINIMERCADO
3023822;MONTERÍA;5;6033;Barranquilla;VETERINARIA;CLASSIC
3023825;COROZAL;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023827;SANTA MARTA;5;6033;Barranquilla;PET SHOPS;ORO
3023828;CHIMICHAGUA;5;6033;Barranquilla;AGROPUNTOS;CLASSIC
3023834;BARRANQUILLA;2;6033;Barranquilla;MAYORISTAS;PLATA
3023836;RIOHACHA;5;6033;Barranquilla;MAYORISTAS;PLATA
3023838;CAUCASIA;2;6003;Barranquilla;DI MULTIEMPRESA;ORO
3023844;SAN JUAN NEPOMUCENO;5;6033;Barranquilla;AGROPUNTOS;CLASSIC
3023845;GALAPA;5;6033;Barranquilla;SUP. INDEPENDIENTE;SUPERETE
3023848;BARRANQUILLA;2;6033;Barranquilla;MAYORISTAS;PLATA
3023849;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023850;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023852;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023855;CARTAGENA DE INDIAS;5;6033;Barranquilla;AGROPUNTOS;CLASSIC
3023856;CARTAGENA DE INDIAS;5;6033;Barranquilla;AGROPUNTOS;CLASSIC
3023857;SOLEDAD;5;6033;Barranquilla;AGROPUNTOS;ORO
3023861;RIOHACHA;5;6033;Barranquilla;MAYORISTAS;PLATA
3023862;CARTAGENA DE INDIAS;5;6033;Barranquilla;TIENDAS DE DESCTO.;PLATA
3023867;NUEVA GRANADA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023868;SAHAGÚN;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3023870;PLATO;5;6033;Barranquilla;AGROPUNTOS;CLASSIC
3023875;SAN MARCOS;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023877;SINCELEJO;5;6033;Barranquilla;AGROPUNTOS;CLASSIC
3023878;MONTERÍA;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3023879;SINCELEJO;5;6033;Barranquilla;AGROPUNTOS;CLASSIC
3023881;LORICA;5;6033;Barranquilla;MAYORISTA ESPEC.;CLASSIC
3023882;SAN PEDRO;5;6033;Barranquilla;AGROPUNTOS;CLASSIC
3023885;SANTA MARTA;5;6033;Barranquilla;MAYORISTA ESPEC.;CLASSIC
3023886;LA PAZ;5;6033;Barranquilla;SUP. INDEPENDIENTE;MINIMERCADO
3023888;SANTA MARTA;5;6033;Barranquilla;MAYORISTAS;ORO
3023889;RIOHACHA;5;6033;Barranquilla;VETERINARIA;CLASSIC
3023890;BARRANQUILLA;5;6033;Barranquilla;MAYORISTA ESPEC.;ORO
3023892;MAGANGUÉ;5;6033;Barranquilla;AGROPUNTOS;CLASSIC
3023907;BARRANQUILLA;5;6033;Barranquilla;MAYORISTA ESPEC.;CLASSIC
3023908;SOLEDAD;5;6033;Barranquilla;MAYORISTA ESPEC.;ORO
3023910;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023912;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023915;CARTAGENA DE INDIAS;5;6033;Barranquilla;SUP. INDEPENDIENTE;SEGMENTO 1
3023916;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023917;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3023922;BARRANQUILLA;5;6033;Barranquilla;AGROPUNTOS;CLASSIC
3023926;URIBIA;5;6033;Barranquilla;SUP. INDEPENDIENTE;SUPERETE
3023931;SINCELEJO;5;6033;Barranquilla;SUP. INDEPENDIENTE;SUPERETE
3023934;MONTERÍA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023935;MOMPÓS;5;6033;Barranquilla;SUP. INDEPENDIENTE;SUPERETE
3023939;NUEVA GRANADA;5;6033;Barranquilla;AGROPUNTOS;CLASSIC
3023940;CIÉNAGA;5;6033;Barranquilla;MAYORISTAS;PLATA
3023942;DUITAMA;5;6038;Bogota;AGROPUNTOS;ORO
3023943;TUTA;5;6038;Bogota;AGROPUNTOS;CLASSIC
3023948;MARÍA LA BAJA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023951;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023953;SINCELEJO;5;6033;Barranquilla;AGROPUNTOS;CLASSIC
3023954;SINCELEJO;5;6033;Barranquilla;AGROPUNTOS;CLASSIC
3023958;MONTERÍA;5;6033;Barranquilla;MAYORISTA ESPEC.;BLACK
3023961;MONTERÍA;5;6033;Barranquilla;MAYORISTA ESPEC.;BLACK
3023962;BARRANQUILLA;5;6033;Barranquilla;MAYORISTAS;PLATA
3023964;CARTAGENA DE INDIAS;5;6033;Barranquilla;SUP. INDEPENDIENTE;MINIMERCADO
3023968;SINCELEJO;5;6033;Barranquilla;AGROPUNTOS;CLASSIC
3023969;MAGANGUÉ;5;6033;Barranquilla;MAYORISTAS;BRONCE
3023975;SANTA MARTA;5;6033;Barranquilla;SUP. INDEPENDIENTE;SUPERETE
3023977;BARRANCAS;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3023979;BARRANQUILLA;5;6033;Barranquilla;SUP. INDEPENDIENTE;SUPERETE
3023983;SABANAGRANDE;3;6033;Barranquilla;MODERNO;ORO
3024000;SINCELEJO;5;6033;Barranquilla;PET SHOPS;ORO
3024003;VALLEDUPAR;5;6033;Barranquilla;MAYORISTAS;BRONCE
3024004;VALLEDUPAR;5;6033;Barranquilla;MAYORISTAS;PLATA
3024014;EL PASO;5;6033;Barranquilla;MAYORISTAS;BRONCE
3024021;VALLEDUPAR;5;6033;Barranquilla;MAYORISTAS;BRONCE
3024031;RIOHACHA;5;6033;Barranquilla;MAYORISTAS;PLATA
3024033;BARRANCAS;5;6033;Barranquilla;MAYORISTAS;BRONCE
3024036;CARTAGENA DE INDIAS;5;6033;Barranquilla;AGROPUNTOS;ORO
3024037;VALLEDUPAR;2;6033;Barranquilla;MAYORISTAS;PLATA
3024038;VALLEDUPAR;5;6033;Barranquilla;MAYORISTAS;BRONCE
3024040;MAICAO;5;6033;Barranquilla;MAYORISTAS;BRONCE
3024042;EL COPEY;5;6033;Barranquilla;MAYORISTAS;BRONCE
3024043;SABANALARGA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3024044;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;SEGMENTO 1
3024046;CARTAGENA DE INDIAS;5;6033;Barranquilla;MAYORISTAS;PLATA
3024047;TURBACO;5;6033;Barranquilla;MAYORISTAS;BRONCE
3024052;SANTA MARTA;5;6033;Barranquilla;MAYORISTAS;BRONCE
3024054;BARRANQUILLA;2;6033;Barranquilla;AGROPUNTOS;CLASSIC
3024055;BARRANQUILLA;2;6033;Barranquilla;AGROPUNTOS;CLASSIC
